year,source,target,value
2011,biofuel_imports,Kosovo (under United Nations Security Council Resolution 1244/99),0.0
2012,biofuel_imports,Kosovo (under United Nations Security Council Resolution 1244/99),0.0
2013,biofuel_imports,Kosovo (under United Nations Security Council Resolution 1244/99),0.0
2014,biofuel_imports,Kosovo (under United Nations Security Council Resolution 1244/99),0.0
2015,biofuel_imports,Kosovo (under United Nations Security Council Resolution 1244/99),0.0
2016,biofuel_imports,Kosovo (under United Nations Security Council Resolution 1244/99),0.0
2017,biofuel_imports,Kosovo (under United Nations Security Council Resolution 1244/99),0.0
2018,biofuel_imports,Kosovo (under United Nations Security Council Resolution 1244/99),0.0
2019,biofuel_imports,Kosovo (under United Nations Security Council Resolution 1244/99),0.0
2020,biofuel_imports,Kosovo (under United Nations Security Council Resolution 1244/99),0.0
total,biofuel_imports,Kosovo (under United Nations Security Council Resolution 1244/99),0.0
2011,biofuel_imports,Moldova,0.0
2012,biofuel_imports,Moldova,0.0
2013,biofuel_imports,Moldova,0.0
2014,biofuel_imports,Moldova,0.0
2015,biofuel_imports,Moldova,0.0
2016,biofuel_imports,Moldova,0.0
2017,biofuel_imports,Moldova,85.0
2018,biofuel_imports,Moldova,2.0
2019,biofuel_imports,Moldova,19.0
2020,biofuel_imports,Moldova,33.0
total,biofuel_imports,Moldova,139.0
2011,biofuel_imports,Ukraine,0.0
2012,biofuel_imports,Ukraine,0.0
2013,biofuel_imports,Ukraine,0.0
2014,biofuel_imports,Ukraine,0.0
2015,biofuel_imports,Ukraine,0.0
2016,biofuel_imports,Ukraine,0.0
2017,biofuel_imports,Ukraine,0.0
2018,biofuel_imports,Ukraine,0.0
2019,biofuel_imports,Ukraine,0.0
2020,biofuel_imports,Ukraine,0.2
total,biofuel_imports,Ukraine,0.2
2013,biofuel_imports,Georgia,0.0
2014,biofuel_imports,Georgia,0.0
2015,biofuel_imports,Georgia,0.0
2016,biofuel_imports,Georgia,0.0
2017,biofuel_imports,Georgia,0.0
2018,biofuel_imports,Georgia,0.0
2019,biofuel_imports,Georgia,0.0
2020,biofuel_imports,Georgia,0.0
total,biofuel_imports,Georgia,0.0
2011,Belgium,electricity_exports,10652.0
2012,Belgium,electricity_exports,6912.0
2013,Belgium,electricity_exports,7603.0
2014,Belgium,electricity_exports,4188.0
2015,Belgium,electricity_exports,2715.0
2016,Belgium,electricity_exports,8465.0
2017,Belgium,electricity_exports,8167.8
2018,Belgium,electricity_exports,4308.4
2019,Belgium,electricity_exports,14589.0
2020,Belgium,electricity_exports,14054.8
total,Belgium,electricity_exports,81655.0
2011,Bulgaria,electricity_exports,12110.0
2012,Bulgaria,electricity_exports,10661.0
2013,Bulgaria,electricity_exports,9532.0
2014,Bulgaria,electricity_exports,13774.0
2015,Bulgaria,electricity_exports,14826.0
2016,Bulgaria,electricity_exports,10940.0
2017,Bulgaria,electricity_exports,9185.794
2018,Bulgaria,electricity_exports,10030.05
2019,Bulgaria,electricity_exports,8855.135
2020,Bulgaria,electricity_exports,7114.842
total,Bulgaria,electricity_exports,107028.821
2011,Czechia,electricity_exports,27501.0
2012,Czechia,electricity_exports,28707.0
2013,Czechia,electricity_exports,27458.0
2014,Czechia,electricity_exports,28142.0
2015,Czechia,electricity_exports,28661.0
2016,Czechia,electricity_exports,24791.0
2017,Czechia,electricity_exports,28108.937
2018,Czechia,electricity_exports,25480.503
2019,Czechia,electricity_exports,24122.817
2020,Czechia,electricity_exports,23520.911
total,Czechia,electricity_exports,266493.168
2011,Denmark,electricity_exports,10374.0
2012,Denmark,electricity_exports,10706.0
2013,Denmark,electricity_exports,10377.0
2014,Denmark,electricity_exports,9847.0
2015,Denmark,electricity_exports,9733.185
2016,Denmark,electricity_exports,9919.365
2017,Denmark,electricity_exports,10655.394
2018,Denmark,electricity_exports,10409.267
2019,Denmark,electricity_exports,10171.042
2020,Denmark,electricity_exports,11711.401
total,Denmark,electricity_exports,103903.654
2011,Germany (until 1990 former territory of the FRG),electricity_exports,54768.0
2012,Germany (until 1990 former territory of the FRG),electricity_exports,66810.0
2013,Germany (until 1990 former territory of the FRG),electricity_exports,71415.0
2014,Germany (until 1990 former territory of the FRG),electricity_exports,74320.0
2015,Germany (until 1990 former territory of the FRG),electricity_exports,85290.0
2016,Germany (until 1990 former territory of the FRG),electricity_exports,78863.0
2017,Germany (until 1990 former territory of the FRG),electricity_exports,80301.0
2018,Germany (until 1990 former territory of the FRG),electricity_exports,80463.0
2019,Germany (until 1990 former territory of the FRG),electricity_exports,72793.0
2020,Germany (until 1990 former territory of the FRG),electricity_exports,66882.0
total,Germany (until 1990 former territory of the FRG),electricity_exports,731905.0
2011,Estonia,electricity_exports,5252.0
2012,Estonia,electricity_exports,4950.0
2013,Estonia,electricity_exports,6300.0
2014,Estonia,electricity_exports,6484.0
2015,Estonia,electricity_exports,6377.0
2016,Estonia,electricity_exports,5614.0
2017,Estonia,electricity_exports,5015.0
2018,Estonia,electricity_exports,4950.0
2019,Estonia,electricity_exports,2704.0
2020,Estonia,electricity_exports,3723.0
total,Estonia,electricity_exports,51369.0
2011,Ireland,electricity_exports,241.527
2012,Ireland,electricity_exports,370.13
2013,Ireland,electricity_exports,382.971
2014,Ireland,electricity_exports,703.958
2015,Ireland,electricity_exports,1078.605
2016,Ireland,electricity_exports,1583.011
2017,Ireland,electricity_exports,1794.91
2018,Ireland,electricity_exports,1649.249
2019,Ireland,electricity_exports,1535.039
2020,Ireland,electricity_exports,1912.966
total,Ireland,electricity_exports,11252.366
2011,Greece,electricity_exports,3948.0
2012,Greece,electricity_exports,4169.0
2013,Greece,electricity_exports,3901.0
2014,Greece,electricity_exports,642.0
2015,Greece,electricity_exports,1473.0
2016,Greece,electricity_exports,1037.0
2017,Greece,electricity_exports,2459.0
2018,Greece,electricity_exports,2272.0
2019,Greece,electricity_exports,1123.0
2020,Greece,electricity_exports,967.0
total,Greece,electricity_exports,21991.0
2011,Spain,electricity_exports,14023.0
2012,Spain,electricity_exports,18986.0
2013,Spain,electricity_exports,16638.0
2014,Spain,electricity_exports,15716.0
2015,Spain,electricity_exports,15089.0
2016,Spain,electricity_exports,14178.0
2017,Spain,electricity_exports,14593.0
2018,Spain,electricity_exports,12916.0
2019,Spain,electricity_exports,11858.514
2020,Spain,electricity_exports,14648.78
total,Spain,electricity_exports,148646.294
2011,France,electricity_exports,65914.0
2012,France,electricity_exports,56734.0
2013,France,electricity_exports,60148.0
2014,France,electricity_exports,75063.0
2015,France,electricity_exports,74024.0
2016,France,electricity_exports,61404.0
2017,France,electricity_exports,61248.042
2018,France,electricity_exports,76478.785
2019,France,electricity_exports,73298.799
2020,France,electricity_exports,64575.296
total,France,electricity_exports,668887.922
2011,Croatia,electricity_exports,6830.0
2012,Croatia,electricity_exports,5743.0
2013,Croatia,electricity_exports,7391.0
2014,Croatia,electricity_exports,6945.0
2015,Croatia,electricity_exports,6369.0
2016,Croatia,electricity_exports,6867.0
2017,Croatia,electricity_exports,5204.2
2018,Croatia,electricity_exports,7305.8
2019,Croatia,electricity_exports,5267.8
2020,Croatia,electricity_exports,5851.7
total,Croatia,electricity_exports,63774.5
2011,Italy,electricity_exports,1787.0
2012,Italy,electricity_exports,2304.0
2013,Italy,electricity_exports,2200.0
2014,Italy,electricity_exports,3031.0
2015,Italy,electricity_exports,4471.0
2016,Italy,electricity_exports,6154.0
2017,Italy,electricity_exports,5134.231
2018,Italy,electricity_exports,3271.415
2019,Italy,electricity_exports,5833.707
2020,Italy,electricity_exports,7589.555
total,Italy,electricity_exports,41775.908
2011,Cyprus,electricity_exports,0.0
2012,Cyprus,electricity_exports,0.0
2013,Cyprus,electricity_exports,0.0
2014,Cyprus,electricity_exports,0.0
2015,Cyprus,electricity_exports,0.0
2016,Cyprus,electricity_exports,0.0
2017,Cyprus,electricity_exports,0.0
2018,Cyprus,electricity_exports,0.0
2019,Cyprus,electricity_exports,0.0
2020,Cyprus,electricity_exports,0.0
total,Cyprus,electricity_exports,0.0
2011,Latvia,electricity_exports,2764.0
2012,Latvia,electricity_exports,3244.0
2013,Latvia,electricity_exports,3650.0
2014,Latvia,electricity_exports,3023.0
2015,Latvia,electricity_exports,3425.0
2016,Latvia,electricity_exports,3795.0
2017,Latvia,electricity_exports,4137.077
2018,Latvia,electricity_exports,4264.801
2019,Latvia,electricity_exports,3492.683
2020,Latvia,electricity_exports,2547.73
total,Latvia,electricity_exports,34343.291
2011,Lithuania,electricity_exports,1347.0
2012,Lithuania,electricity_exports,1441.0
2013,Lithuania,electricity_exports,1127.0
2014,Lithuania,electricity_exports,898.0
2015,Lithuania,electricity_exports,730.0
2016,Lithuania,electricity_exports,2831.0
2017,Lithuania,electricity_exports,3249.0
2018,Lithuania,electricity_exports,3215.0
2019,Lithuania,electricity_exports,3924.3
2020,Lithuania,electricity_exports,4104.9
total,Lithuania,electricity_exports,22867.2
2011,Luxembourg,electricity_exports,2614.385
2012,Luxembourg,electricity_exports,2621.781
2013,Luxembourg,electricity_exports,1907.517
2014,Luxembourg,electricity_exports,2067.391
2015,Luxembourg,electricity_exports,1919.441
2016,Luxembourg,electricity_exports,1419.691
2017,Luxembourg,electricity_exports,1388.648
2018,Luxembourg,electricity_exports,1391.676
2019,Luxembourg,electricity_exports,938.722
2020,Luxembourg,electricity_exports,1078.612
total,Luxembourg,electricity_exports,17347.864
2011,Hungary,electricity_exports,8021.0
2012,Hungary,electricity_exports,9003.0
2013,Hungary,electricity_exports,4758.0
2014,Hungary,electricity_exports,5689.0
2015,Hungary,electricity_exports,6249.0
2016,Hungary,electricity_exports,5240.0
2017,Hungary,electricity_exports,6925.0
2018,Hungary,electricity_exports,4265.0
2019,Hungary,electricity_exports,7269.0
2020,Hungary,electricity_exports,7499.0
total,Hungary,electricity_exports,64918.0
2011,Malta,electricity_exports,0.0
2012,Malta,electricity_exports,0.0
2013,Malta,electricity_exports,0.0
2014,Malta,electricity_exports,0.0
2015,Malta,electricity_exports,0.0
2016,Malta,electricity_exports,0.0
2017,Malta,electricity_exports,35.695
2018,Malta,electricity_exports,10.549
2019,Malta,electricity_exports,20.451
2020,Malta,electricity_exports,4.233
total,Malta,electricity_exports,70.928
2011,Netherlands,electricity_exports,11531.0
2012,Netherlands,electricity_exports,15046.0
2013,Netherlands,electricity_exports,15015.0
2014,Netherlands,electricity_exports,18128.0
2015,Netherlands,electricity_exports,22011.878
2016,Netherlands,electricity_exports,19343.255
2017,Netherlands,electricity_exports,18951.503
2018,Netherlands,electricity_exports,18784.664
2019,Netherlands,electricity_exports,19547.62
2020,Netherlands,electricity_exports,22432.831
total,Netherlands,electricity_exports,180791.751
2011,Austria,electricity_exports,16777.353
2012,Austria,electricity_exports,20626.749
2013,Austria,electricity_exports,17689.116
2014,Austria,electricity_exports,17436.999
2015,Austria,electricity_exports,19327.646
2016,Austria,electricity_exports,19206.889
2017,Austria,electricity_exports,22816.512
2018,Austria,electricity_exports,19129.331
2019,Austria,electricity_exports,22918.264
2020,Austria,electricity_exports,22326.68
total,Austria,electricity_exports,198255.539
2011,Poland,electricity_exports,12022.0
2012,Poland,electricity_exports,12643.0
2013,Poland,electricity_exports,12322.0
2014,Poland,electricity_exports,11342.0
2015,Poland,electricity_exports,14793.0
2016,Poland,electricity_exports,12018.0
2017,Poland,electricity_exports,10984.0
2018,Poland,electricity_exports,8121.301
2019,Poland,electricity_exports,7245.352
2020,Poland,electricity_exports,7357.075
total,Poland,electricity_exports,108847.728
2011,Portugal,electricity_exports,3929.0
2012,Portugal,electricity_exports,2871.0
2013,Portugal,electricity_exports,5324.0
2014,Portugal,electricity_exports,6344.0
2015,Portugal,electricity_exports,5811.0
2016,Portugal,electricity_exports,9701.0
2017,Portugal,electricity_exports,8189.704
2018,Portugal,electricity_exports,8324.536
2019,Portugal,electricity_exports,4700.037
2020,Portugal,electricity_exports,6096.853
total,Portugal,electricity_exports,61291.13
2011,Romania,electricity_exports,5316.0
2012,Romania,electricity_exports,3650.0
2013,Romania,electricity_exports,4753.0
2014,Romania,electricity_exports,9937.0
2015,Romania,electricity_exports,11220.0
2016,Romania,electricity_exports,9194.0
2017,Romania,electricity_exports,7735.38
2018,Romania,electricity_exports,6241.025
2019,Romania,electricity_exports,3974.614
2020,Romania,electricity_exports,5459.332
total,Romania,electricity_exports,67480.351
2011,Slovenia,electricity_exports,8408.0
2012,Slovenia,electricity_exports,8491.0
2013,Slovenia,electricity_exports,8811.0
2014,Slovenia,electricity_exports,9997.0
2015,Slovenia,electricity_exports,9093.0
2016,Slovenia,electricity_exports,9535.0
2017,Slovenia,electricity_exports,9648.192
2018,Slovenia,electricity_exports,9432.402
2019,Slovenia,electricity_exports,9339.829
2020,Slovenia,electricity_exports,9123.056
total,Slovenia,electricity_exports,91878.479
2011,Slovakia,electricity_exports,10500.0
2012,Slovakia,electricity_exports,13079.0
2013,Slovakia,electricity_exports,10628.0
2014,Slovakia,electricity_exports,11862.0
2015,Slovakia,electricity_exports,12611.0
2016,Slovakia,electricity_exports,10598.0
2017,Slovakia,electricity_exports,12535.0
2018,Slovakia,electricity_exports,8746.0
2019,Slovakia,electricity_exports,11838.0
2020,Slovakia,electricity_exports,12970.0
total,Slovakia,electricity_exports,115367.0
2011,Finland,electricity_exports,3804.0
2012,Finland,electricity_exports,1645.0
2013,Finland,electricity_exports,1876.0
2014,Finland,electricity_exports,3655.0
2015,Finland,electricity_exports,5122.0
2016,Finland,electricity_exports,3159.0
2017,Finland,electricity_exports,1779.0
2018,Finland,electricity_exports,2612.0
2019,Finland,electricity_exports,3896.0
2020,Finland,electricity_exports,6671.0
total,Finland,electricity_exports,34219.0
2011,Sweden,electricity_exports,19714.0
2012,Sweden,electricity_exports,31255.0
2013,Sweden,electricity_exports,22676.0
2014,Sweden,electricity_exports,29475.0
2015,Sweden,electricity_exports,31894.0
2016,Sweden,electricity_exports,26022.0
2017,Sweden,electricity_exports,30888.0
2018,Sweden,electricity_exports,29425.0
2019,Sweden,electricity_exports,35231.0
2020,Sweden,electricity_exports,36824.0
total,Sweden,electricity_exports,293404.0
2011,Iceland,electricity_exports,0.0
2012,Iceland,electricity_exports,0.0
2013,Iceland,electricity_exports,0.0
2014,Iceland,electricity_exports,0.0
2015,Iceland,electricity_exports,0.0
2016,Iceland,electricity_exports,0.0
2017,Iceland,electricity_exports,0.0
2018,Iceland,electricity_exports,0.0
2019,Iceland,electricity_exports,0.0
2020,Iceland,electricity_exports,0.0
total,Iceland,electricity_exports,0.0
2014,Liechtenstein,electricity_exports,0.0
2015,Liechtenstein,electricity_exports,0.0
2016,Liechtenstein,electricity_exports,0.0
2017,Liechtenstein,electricity_exports,0.0
2018,Liechtenstein,electricity_exports,0.0
2019,Liechtenstein,electricity_exports,0.0
2020,Liechtenstein,electricity_exports,0.0
total,Liechtenstein,electricity_exports,0.0
2011,Norway,electricity_exports,14329.0
2012,Norway,electricity_exports,22006.0
2013,Norway,electricity_exports,15141.0
2014,Norway,electricity_exports,21932.0
2015,Norway,electricity_exports,22016.0
2016,Norway,electricity_exports,22151.0
2017,Norway,electricity_exports,21276.0
2018,Norway,electricity_exports,18488.902
2019,Norway,electricity_exports,12309.0
2020,Norway,electricity_exports,24968.265
total,Norway,electricity_exports,194617.167
2011,United Kingdom,electricity_exports,2467.0
2012,United Kingdom,electricity_exports,1911.0
2013,United Kingdom,electricity_exports,3101.0
2014,United Kingdom,electricity_exports,2723.0
2015,United Kingdom,electricity_exports,1855.313
2016,United Kingdom,electricity_exports,2272.867
2017,United Kingdom,electricity_exports,3407.05
2018,United Kingdom,electricity_exports,2224.764
2019,United Kingdom,electricity_exports,3385.117
total,United Kingdom,electricity_exports,23347.111
2011,Montenegro,electricity_exports,431.0
2012,Montenegro,electricity_exports,228.0
2013,Montenegro,electricity_exports,733.0
2014,Montenegro,electricity_exports,642.0
2015,Montenegro,electricity_exports,517.0
2016,Montenegro,electricity_exports,906.0
2017,Montenegro,electricity_exports,416.7
2018,Montenegro,electricity_exports,976.0
2019,Montenegro,electricity_exports,942.9
2020,Montenegro,electricity_exports,5864.0
total,Montenegro,electricity_exports,11656.6
2011,North Macedonia,electricity_exports,73.0
2012,North Macedonia,electricity_exports,72.0
2013,North Macedonia,electricity_exports,62.0
2014,North Macedonia,electricity_exports,113.0
2015,North Macedonia,electricity_exports,143.0
2016,North Macedonia,electricity_exports,159.853
2017,North Macedonia,electricity_exports,311.026
2018,North Macedonia,electricity_exports,377.423
2019,North Macedonia,electricity_exports,583.019
2020,North Macedonia,electricity_exports,638.598
total,North Macedonia,electricity_exports,2532.919
2011,Albania,electricity_exports,0.0
2012,Albania,electricity_exports,0.0
2013,Albania,electricity_exports,0.0
2014,Albania,electricity_exports,183.0
2015,Albania,electricity_exports,956.0
2016,Albania,electricity_exports,42.0
2017,Albania,electricity_exports,0.0
2018,Albania,electricity_exports,1763.786
2019,Albania,electricity_exports,770.48
2020,Albania,electricity_exports,963.027
total,Albania,electricity_exports,4678.293
2011,Serbia,electricity_exports,6979.0
2012,Serbia,electricity_exports,5392.0
2013,Serbia,electricity_exports,6614.0
2014,Serbia,electricity_exports,5445.0
2015,Serbia,electricity_exports,7221.0
2016,Serbia,electricity_exports,6990.0
2017,Serbia,electricity_exports,5724.139
2018,Serbia,electricity_exports,6283.513
2019,Serbia,electricity_exports,5340.968
2020,Serbia,electricity_exports,5674.743
total,Serbia,electricity_exports,61664.363
2011,Turkey,electricity_exports,3645.0
2012,Turkey,electricity_exports,2954.0
2013,Turkey,electricity_exports,1227.0
2014,Turkey,electricity_exports,2696.0
2015,Turkey,electricity_exports,3195.0
2016,Turkey,electricity_exports,1452.0
2017,Turkey,electricity_exports,3303.673
2018,Turkey,electricity_exports,3111.877
2019,Turkey,electricity_exports,2788.667
